,Year,Longitude,Latitude
13097,2007,-122.20119299999999,37.78597
13098,2007,-122.171224,37.746517
13099,2007,-122.190758,37.772917
13100,2007,-122.15349499999999,37.740479
13101,2007,-122.177268,37.777413
13102,2007,-122.207594,37.788728000000006
13103,2007,-122.19024399999999,37.772471
13104,2007,-122.218949,37.789922999999995
13105,2007,-122.27306100000001,37.817585
13106,2007,-122.216153,37.794439000000004
13107,2007,-122.16999399999999,37.751978
13108,2007,-122.199926,37.794833000000004
13109,2007,-122.19128400000001,37.774246000000005
13110,2007,-122.26896299999999,37.813751
13111,2007,-122.24142900000001,37.797584
13112,2007,-122.17633700000002,37.753811999999996
13113,2007,-122.27460500000001,37.824246
13114,2007,-122.197829,37.765987
13115,2007,-122.28714,37.825506
13116,2007,-122.27859199999999,37.816927
13117,2007,-122.27636399999999,37.822255
13118,2007,-122.27636399999999,37.822255
13119,2007,-122.181173,37.748793
13120,2007,-122.183773,37.769605
13121,2007,-122.24946100000001,37.820721999999996
13122,2007,-122.188318,37.736017
13123,2007,-122.163843,37.757633
13124,2007,-122.17928700000002,37.756475
13125,2007,-122.278403,37.822381
13126,2007,-122.122083,37.754413
13127,2007,-122.24523300000001,37.797663
13128,2007,-122.170157,37.761874
13129,2007,-122.200723,37.767725
13130,2007,-122.271171,37.822682
13131,2007,-122.199458,37.78607
13132,2007,-122.185643,37.763056
13133,2007,-122.296219,37.809744
13134,2007,-122.265152,37.843734999999995
13135,2007,-122.175777,37.775679
13136,2007,-122.173245,37.746684
13137,2007,-122.160747,37.75953
13138,2007,-122.17418899999998,37.729962
13139,2007,-122.16694199999999,37.766888
13140,2007,-122.173282,37.765879
13141,2007,-122.171678,37.764611
13142,2007,-122.273385,37.837788
13143,2007,-122.261478,37.804206
13144,2007,-122.28323400000001,37.822611
13145,2007,-122.20892099999999,37.814541
13146,2007,-122.27955,37.822303999999995
13147,2007,-122.18896799999999,37.770179
13148,2007,-122.20533,37.787888
13149,2007,-122.245752,37.792537
13150,2007,-122.25778000000001,37.815809
13151,2007,-122.179245,37.754083
13152,2007,-122.167184,37.753659000000006
13153,2007,-122.20340700000001,37.763063
13154,2007,-122.18573400000001,37.774739000000004
13155,2007,-122.261478,37.804206
13156,2007,-122.15148500000001,37.745334
13157,2007,-122.176302,37.742288
13158,2007,-122.20156499999999,37.773973
13159,2007,-122.16839399999999,37.752719
13160,2007,-122.18814099999999,37.768682
13161,2007,-122.23346299999999,37.7827
13162,2007,-122.142253,37.746798999999996
13163,2007,-122.251354,37.833591999999996
13164,2007,-122.255781,37.807826
13165,2007,-122.178976,37.76128
13166,2007,-122.189776,37.767579
13167,2007,-122.227531,37.811659000000006
13168,2007,-122.179897,37.754364
13169,2007,-122.2744,37.824684000000005
13170,2007,-122.19776599999999,37.7667
13171,2007,-122.178505,37.754017
13172,2007,-122.23683100000001,37.786118
13173,2007,-122.212861,37.772077
13174,2007,-122.17688799999999,37.773581
13175,2007,-122.17254299999999,37.766354
13176,2007,-122.256499,37.850497999999995
13177,2007,-122.18389499999999,37.729351
13178,2007,-122.16480200000001,37.761666
13179,2007,-122.15426000000001,37.742526
13180,2007,-122.187373,37.735794
13181,2007,-122.29377,37.807485
13182,2007,-122.16410800000001,37.74163
13183,2007,-122.156325,37.750555
13184,2007,-122.236474,37.798269
13185,2007,-122.167852,37.743611
13186,2007,-122.274455,37.827329
13187,2007,-122.281028,37.825881
13188,2007,-122.268979,37.836365
13189,2007,-122.27160400000001,37.813301
13190,2007,-122.255228,37.84446
13191,2007,-122.181045,37.761455
13192,2007,-122.160746,37.747602
13193,2007,-122.195551,37.773671
13194,2007,-122.182025,37.725881
13195,2007,-122.244707,37.798996
13196,2007,-122.20113300000001,37.781279
13197,2007,-122.16166799999999,37.773888
13198,2007,-122.152698,37.740996
13199,2007,-122.282981,37.826888000000004
13200,2007,-122.19101299999998,37.773115999999995
13201,2007,-122.264706,37.843973999999996
13202,2007,-122.17556200000001,37.783640999999996
13203,2007,-122.242151,37.793064
13204,2007,-122.181049,37.76207
13205,2007,-122.15149299999999,37.746364
13206,2007,-122.200988,37.78675
13207,2007,-122.164285,37.762468
13208,2007,-122.181945,37.770856
13209,2007,-122.158768,37.756329
13210,2007,-122.26602199999999,37.843159
13211,2007,-122.21799999999999,37.7865
13212,2007,-122.18099299999999,37.774418
13213,2007,-122.30086599999998,37.810010999999996
13214,2007,-122.160501,37.738085999999996
13215,2007,-122.295372,37.810431
13216,2007,-122.2747,37.839853999999995
13217,2007,-122.22701200000002,37.795497
13218,2007,-122.17148799999998,37.748172
13219,2007,-122.17418899999998,37.729962
13220,2007,-122.27576599999999,37.828963
13221,2007,-122.26461,37.834362
13222,2007,-122.17394099999999,37.767224
13223,2007,-122.180907,37.733684000000004
13224,2007,-122.22516499999999,37.787057
13225,2007,-122.211975,37.771307
13226,2007,-122.18433200000001,37.75721
13227,2007,-122.184579,37.735888
13228,2007,-122.236651,37.784762
13229,2007,-122.179644,37.748036
13230,2007,-122.277547,37.837323
13231,2007,-122.176798,37.770309999999995
13232,2007,-122.20758000000001,37.784729
13233,2007,-122.234761,37.788861
13234,2007,-122.18648200000001,37.763944
13235,2007,-122.267867,37.833236
13236,2007,-122.199304,37.762240000000006
13237,2007,-122.16576699999999,37.751146000000006
13238,2007,-122.168604,37.753002
13239,2007,-122.17801000000001,37.742886999999996
13240,2007,-122.13664399999999,37.774619
13241,2007,-122.172044,37.763009999999994
13242,2007,-122.18046000000001,37.744644
13243,2007,-122.24973999999999,37.813328000000006
13244,2007,-122.177846,37.773336
13245,2007,-122.277052,37.817407
13246,2007,-122.220468,37.787209999999995
13247,2007,-122.205298,37.78617
13248,2007,-122.16096200000001,37.747793
13249,2007,-122.15616200000001,37.749184
13250,2007,-122.157435,37.771324
13251,2007,-122.151624,37.745338000000004
13252,2007,-122.18149,37.763287
13253,2007,-122.168323,37.739096999999994
13254,2007,-122.185135,37.758860999999996
13255,2007,-122.19512399999999,37.780857
13256,2007,-122.213081,37.789675
13257,2007,-122.19948600000001,37.771488
13258,2007,-122.16644699999999,37.737559000000005
13259,2007,-122.17196000000001,37.766197999999996
13260,2007,-122.283193,37.803977
13261,2007,-122.16399399999999,37.762125
13262,2007,-122.194148,37.775684000000005
13263,2007,-122.16526999999999,37.77828
13264,2007,-122.196675,37.769343
13265,2007,-122.169374,37.763031
13266,2007,-122.242878,37.793239
13267,2007,-122.20864099999999,37.796453
13268,2007,-122.253396,37.809652
13269,2007,-122.16105400000001,37.744355
13270,2007,-122.172653,37.765754
13271,2007,-122.27949199999999,37.813215
13272,2007,-122.26521299999999,37.850613
13273,2007,-122.228504,37.811564000000004
13274,2007,-122.200364,37.769139
13275,2007,-122.29668799999999,37.810513
13276,2007,-122.16684,37.738135
13277,2007,-122.176704,37.743995
13278,2007,-122.24526000000002,37.815858
13279,2007,-122.17079,37.763875
13280,2007,-122.26763700000001,37.843457
13281,2007,-122.18015700000001,37.754241
13282,2007,-122.194584,37.774324
13283,2007,-122.277402,37.804626
13284,2007,-122.2134,37.781878999999996
13285,2007,-122.189255,37.777879999999996
13286,2007,-122.18596699999999,37.756803999999995
13287,2007,-122.17196899999999,37.747754
13288,2007,-122.180152,37.761189
13289,2007,-122.29696799999999,37.811803999999995
13290,2007,-122.17437199999999,37.728697
13291,2007,-122.16696100000001,37.760267
13292,2007,-122.20441399999999,37.797579999999996
13293,2007,-122.199952,37.773234
13294,2007,-122.20125300000001,37.796765
13295,2007,-122.261478,37.804206
13296,2007,-122.151495,37.744839
13297,2007,-122.279541,37.837755
13298,2007,-122.198552,37.762767
13299,2007,-122.159393,37.747531
13300,2007,-122.16736399999999,37.746633
13301,2007,-122.30188600000001,37.808654
13302,2007,-122.238332,37.794373
13303,2007,-122.19793500000002,37.77828
13304,2007,-122.179032,37.754775
13305,2007,-122.215506,37.78736
13306,2007,-122.261478,37.804206
13307,2007,-122.249481,37.806709000000005
13308,2007,-122.29753400000001,37.812855
13309,2007,-122.20349399999999,37.779907
13310,2007,-122.175403,37.75795
13311,2007,-122.27904199999999,37.821847
13312,2007,-122.16889599999999,37.764235
13313,2007,-122.18807,37.781420000000004
13314,2007,-122.273599,37.820901
13315,2007,-122.192429,37.762966
13316,2007,-122.23744599999999,37.79255
13317,2007,-122.199161,37.789883
13318,2007,-122.15873400000001,37.743714000000004
13319,2007,-122.275011,37.845141
13320,2007,-122.29357399999999,37.812337
13321,2007,-122.207697,37.776678000000004
13322,2007,-122.18848200000001,37.762293
13323,2007,-122.159585,37.765491
13324,2007,-122.173391,37.752245
13325,2007,-122.18474499999999,37.755563
13326,2007,-122.155876,37.750572999999996
13327,2007,-122.18616000000002,37.767789
13328,2007,-122.17365900000001,37.762322
13329,2007,-122.190322,37.772539
13330,2007,-122.208426,37.790808
13331,2007,-122.236962,37.792328999999995
13332,2007,-122.203869,37.775465000000004
13333,2007,-122.16940600000001,37.763546999999996
13334,2007,-122.276785,37.812391999999996
13335,2007,-122.181722,37.761705
13336,2007,-122.184317,37.76038
13337,2007,-122.23348600000001,37.801742
13338,2007,-122.251456,37.802316999999995
13339,2007,-122.283758,37.804921
13340,2007,-122.26950500000001,37.831447999999995
13341,2007,-122.25735300000001,37.815796999999996
13342,2007,-122.20882900000001,37.822478000000004
13343,2007,-122.15541200000001,37.74899
13344,2007,-122.23603899999999,37.790261
13345,2007,-122.25548899999998,37.811487
13346,2007,-122.20386599999999,37.775657
13347,2007,-122.17886999999999,37.776226
13348,2007,-122.193882,37.780192
13349,2007,-122.288197,37.849196
13350,2007,-122.168251,37.768339000000005
13351,2007,-122.280971,37.824875
13352,2007,-122.272929,37.800297
13353,2007,-122.201727,37.773004
13354,2007,-122.271533,37.835918
13355,2007,-122.25509699999999,37.840243
13356,2007,-122.17834099999999,37.749581
13357,2007,-122.172959,37.775477
13358,2007,-122.17732,37.776153
13359,2007,-122.190321,37.754814
13360,2007,-122.27445,37.840689000000005
13361,2007,-122.291784,37.812201
13362,2007,-122.28196499999999,37.82343
13363,2007,-122.193028,37.794886
13364,2007,-122.165244,37.761054
13365,2007,-122.158239,37.751871
13366,2007,-122.182079,37.756082
13367,2007,-122.226941,37.797394
13368,2007,-122.165663,37.750734
13369,2007,-122.18680900000001,37.757436
13370,2007,-122.190269,37.773740000000004
13371,2007,-122.190927,37.769378
13372,2007,-122.13743799999999,37.749771
13373,2007,-122.27316,37.844115
13374,2007,-122.261478,37.804206
13375,2007,-122.195522,37.777784999999994
13376,2007,-122.19060900000001,37.772785
13377,2007,-122.186994,37.756341
13378,2007,-122.27423,37.8327
13379,2007,-122.1749,37.774271
13380,2007,-122.27446,37.821478000000006
13381,2007,-122.175657,37.7279
13382,2007,-122.27798999999999,37.820423999999996
13383,2007,-122.193421,37.767518
13384,2007,-122.249481,37.806709000000005
13385,2007,-122.215705,37.788601
13386,2007,-122.123618,37.754143
13387,2007,-122.211226,37.766566
13388,2007,-122.162485,37.767334999999996
13389,2007,-122.150466,37.75889
13390,2007,-122.276655,37.815191999999996
13391,2007,-122.22005300000001,37.789981
13392,2007,-122.167689,37.757853999999995
13393,2007,-122.18200700000001,37.766791
13394,2007,-122.21321200000001,37.78914
13395,2007,-122.21288,37.789327
13396,2007,-122.17991799999999,37.797143
13397,2007,-122.280501,37.838401
13398,2007,-122.19971100000001,37.767218
13399,2007,-122.242703,37.792796
13400,2007,-122.20943100000001,37.788282
13401,2007,-122.18168500000002,37.733936
13402,2007,-122.25500500000001,37.817644
13403,2007,-122.201275,37.776887
13404,2007,-122.20619599999999,37.779773
13405,2007,-122.284421,37.822424
13406,2007,-122.17267199999999,37.728640000000006
13407,2007,-122.17344299999999,37.766057
13408,2007,-122.18573400000001,37.759471000000005
13409,2007,-122.16801799999999,37.744432
13410,2007,-122.175931,37.747927000000004
13411,2007,-122.16928700000001,37.765843
13412,2007,-122.177374,37.731255
13413,2007,-122.215976,37.775209000000004
13414,2007,-122.177622,37.747283
13415,2007,-122.16816499999999,37.746577
13416,2007,-122.30017600000001,37.808437
13417,2007,-122.23114199999999,37.784945
13418,2007,-122.17351699999999,37.729704
13419,2007,-122.184546,37.767308
13420,2007,-122.25500500000001,37.817644
13421,2007,-122.162038,37.770185
13422,2007,-122.188355,37.735877
13423,2007,-122.158896,37.743178
13424,2007,-122.256348,37.848062
13425,2007,-122.300634,37.807967
13426,2007,-122.15056299999999,37.744676
13427,2007,-122.200074,37.761443
13428,2007,-122.16613000000001,37.751773
13429,2007,-122.30169199999999,37.809781
13430,2007,-122.16866200000001,37.77706
13431,2007,-122.28307,37.822571999999994
13432,2007,-122.194144,37.733149
13433,2007,-122.194317,37.765721
13434,2007,-122.18789699999999,37.729504999999996
13435,2007,-122.22255,37.80022
13436,2007,-122.27705,37.812079
13437,2007,-122.179763,37.758896
13438,2007,-122.219122,37.779783
13439,2007,-122.177898,37.777469
13440,2007,-122.27098500000001,37.806714
13441,2007,-122.28372,37.805026
13442,2007,-122.24547700000001,37.790251
13443,2007,-122.2269,37.790926
13444,2007,-122.27681899999999,37.824483
13445,2007,-122.169315,37.747049
13446,2007,-122.280317,37.813867
13447,2007,-122.23778300000001,37.812988
13448,2007,-122.18910100000001,37.765017
13449,2007,-122.191768,37.767492
13450,2007,-122.252633,37.819355
13451,2007,-122.18616000000002,37.767789
13452,2007,-122.219834,37.793455
13453,2007,-122.200652,37.761294
13454,2007,-122.19540900000001,37.770721
13455,2007,-122.17482,37.734314000000005
13456,2007,-122.300327,37.808512
13457,2007,-122.17121599999999,37.765396
13458,2007,-122.266706,37.826505
13459,2007,-122.15401299999999,37.743739
13460,2007,-122.171498,37.769740000000006
13461,2007,-122.27666599999999,37.816745000000004
13462,2007,-122.173588,37.755086
13463,2007,-122.174225,37.730323
13464,2007,-122.17844299999999,37.732306
13465,2007,-122.27233600000001,37.819590000000005
13466,2007,-122.165481,37.752232
13467,2007,-122.24547700000001,37.790251
13468,2007,-122.189746,37.769632
13469,2007,-122.27585900000001,37.824354
13470,2007,-122.281531,37.811251
13471,2007,-122.20465700000001,37.777301
13472,2007,-122.21937199999999,37.793029
13473,2007,-122.279498,37.806439000000005
13474,2007,-122.170603,37.750581
13475,2007,-122.22143200000001,37.803939
13476,2007,-122.275673,37.816086
13477,2007,-122.266582,37.843744
13478,2007,-122.17339799999999,37.766689
13479,2007,-122.260349,37.813621000000005
13480,2007,-122.15863799999998,37.740072999999995
13481,2007,-122.17896499999999,37.730276
13482,2007,-122.280754,37.823057
13483,2007,-122.16211100000001,37.737852000000004
13484,2007,-122.279159,37.823178999999996
13485,2007,-122.166008,37.756048
13486,2007,-122.26808999999999,37.81948
13487,2007,-122.181142,37.735424
13488,2007,-122.208373,37.779113
13489,2007,-122.230186,37.78722
13490,2007,-122.181394,37.74869
13491,2007,-122.27333200000001,37.816396000000005
13492,2007,-122.25281899999999,37.819218
13493,2007,-122.148646,37.741832
13494,2007,-122.155643,37.744084
13495,2007,-122.28528100000001,37.806422
13496,2007,-122.18238899999999,37.762807
13497,2007,-122.17106100000001,37.765551
13498,2007,-122.294288,37.812782
13499,2007,-122.180998,37.762456
13500,2007,-122.231723,37.800651
13501,2007,-122.16972700000001,37.745927
13502,2007,-122.190822,37.758305
13503,2007,-122.171479,37.766022
13504,2007,-122.206249,37.766420000000004
13505,2007,-122.25520800000001,37.828686
13506,2007,-122.272512,37.833434999999994
13507,2007,-122.198793,37.786756
13508,2007,-122.16011,37.738195000000005
13509,2007,-122.20211499999999,37.763603
13510,2007,-122.226758,37.799729
13511,2007,-122.212216,37.784124
13512,2007,-122.201826,37.78922
13513,2007,-122.199294,37.777333
13514,2007,-122.16564,37.761272999999996
13515,2007,-122.169362,37.751026
13516,2007,-122.27333600000001,37.834849
13517,2007,-122.22400400000001,37.791433000000005
13518,2007,-122.190377,37.759157
13519,2007,-122.176111,37.764416
13520,2007,-122.272052,37.822608
13521,2007,-122.16969499999999,37.775337
13522,2007,-122.20428899999999,37.79723
13523,2007,-122.27656,37.815598
13524,2007,-122.17314499999999,37.746731
13525,2007,-122.15607299999999,37.747025
13526,2007,-122.166379,37.755509
13527,2007,-122.22164,37.787746000000006
13528,2007,-122.22698899999999,37.798701
13529,2007,-122.24547700000001,37.790251
13530,2007,-122.28286000000001,37.813959000000004
13531,2007,-122.166702,37.744109
13532,2007,-122.27276499999999,37.819461
13533,2007,-122.17535900000001,37.775426
13534,2007,-122.193647,37.757869
13535,2007,-122.218893,37.791551
13536,2007,-122.27640900000002,37.817251
13537,2007,-122.151954,37.746981
13538,2007,-122.28398500000002,37.817087
13539,2007,-122.17762900000001,37.730947
13540,2007,-122.241891,37.791699
13541,2007,-122.203121,37.774390999999994
13542,2007,-122.15106999999999,37.743435999999996
13543,2007,-122.218544,37.808622
13544,2007,-122.176465,37.743377
13545,2007,-122.17305900000001,37.743473
13546,2007,-122.192021,37.731675
13547,2007,-122.162228,37.738729
13548,2007,-122.23589399999999,37.785738
13549,2007,-122.28025500000001,37.825247
13550,2007,-122.16401699999999,37.764472
13551,2007,-122.17753,37.761592
13552,2007,-122.202684,37.783078
13553,2007,-122.27324099999998,37.840781
13554,2007,-122.16778899999998,37.774709
13555,2007,-122.278364,37.817496999999996
13556,2007,-122.18191999999999,37.728291
13557,2007,-122.275153,37.83056
13558,2007,-122.27906200000001,37.815636
13559,2007,-122.231622,37.794979
13560,2007,-122.20217099999999,37.77527
13561,2007,-122.205601,37.776041
13562,2007,-122.16826499999999,37.748938
13563,2007,-122.27077,37.835065
13564,2007,-122.19162,37.757352000000004
13565,2007,-122.277795,37.827432
13566,2007,-122.177181,37.748895000000005
13567,2007,-122.16727,37.746369
13568,2007,-122.205601,37.776041
13569,2007,-122.23349099999999,37.804949
13570,2007,-122.13481499999999,37.750952000000005
13571,2007,-122.23986699999999,37.795389
13572,2007,-122.179281,37.788437
13573,2007,-122.21110900000001,37.782609
13574,2007,-122.17335600000001,37.754771999999996
13575,2007,-122.18108000000001,37.768297
13576,2007,-122.280527,37.841269
13577,2007,-122.183843,37.78549
13578,2007,-122.18088700000001,37.729877
13579,2007,-122.231066,37.808334
13580,2007,-122.182864,37.729893
13581,2007,-122.158276,37.75245
13582,2007,-122.189494,37.769406
13583,2007,-122.26799199999999,37.794069
13584,2007,-122.20253000000001,37.789177
13585,2007,-122.225591,37.798061
13586,2007,-122.19861200000001,37.820695
13587,2007,-122.18121399999998,37.766743
13588,2007,-122.18778999999999,37.755939
13589,2007,-122.18071200000001,37.762176000000004
13590,2007,-122.16991599999999,37.770432
13591,2007,-122.24433700000002,37.799583
13592,2007,-122.197616,37.768718
13593,2007,-122.24973999999999,37.813328000000006
13594,2007,-122.17296499999999,37.743517
13595,2007,-122.21538799999999,37.778793
13596,2007,-122.164383,37.744371
13597,2007,-122.19798300000001,37.794545
13598,2007,-122.19311200000001,37.770619
13599,2007,-122.16181599999999,37.759146
13600,2007,-122.26928400000001,37.817128000000004
13601,2007,-122.171764,37.771415999999995
13602,2007,-122.26744099999999,37.842489
13603,2007,-122.185802,37.739512
13604,2007,-122.28029099999999,37.841221000000004
13605,2007,-122.231879,37.799609000000004
13606,2007,-122.23901799999999,37.798066999999996
13607,2007,-122.223303,37.791230999999996
13608,2007,-122.298148,37.806676
13609,2007,-122.178846,37.754749
13610,2007,-122.16526999999999,37.77828
13611,2007,-122.154625,37.73943
13612,2007,-122.22479799999999,37.799145
13613,2007,-122.27358600000001,37.816437
13614,2007,-122.162782,37.750849
13615,2007,-122.229228,37.794626
13616,2007,-122.181059,37.734449
13617,2007,-122.291868,37.81222
13618,2007,-122.186531,37.786497999999995
13619,2007,-122.28098999999999,37.843864
13620,2007,-122.235431,37.788643
13621,2007,-122.187436,37.760542
13622,2007,-122.206985,37.789041999999995
13623,2007,-122.182154,37.757708
13624,2007,-122.166628,37.772361
13625,2007,-122.16863300000001,37.768997
13626,2007,-122.16644199999999,37.766476000000004
13627,2007,-122.19506799999999,37.767503999999995
13628,2007,-122.135025,37.76931
13629,2007,-122.179047,37.761972
13630,2007,-122.16288899999999,37.741919
13631,2007,-122.273081,37.816784999999996
13632,2007,-122.20893600000001,37.787357
13633,2007,-122.18399699999999,37.762728
13634,2007,-122.182321,37.75734
13635,2007,-122.282847,37.822523
13636,2007,-122.1738,37.742302
13637,2007,-122.15039099999998,37.757021
13638,2007,-122.166298,37.774563
13639,2007,-122.176984,37.758646
13640,2007,-122.23071000000002,37.793074
13641,2007,-122.28076599999999,37.813963
13642,2007,-122.202141,37.762631
13643,2007,-122.207603,37.766040000000004
13644,2007,-122.241128,37.815887
13645,2007,-122.199024,37.786296
13646,2007,-122.23783600000002,37.81263
13647,2007,-122.175597,37.776920000000004
13648,2007,-122.185883,37.759733000000004
13649,2007,-122.158615,37.748096999999994
